Function	CPU Time	CPU Time:Effective Time	CPU Time:Effective Time:Idle	CPU Time:Effective Time:Poor	CPU Time:Effective Time:Ok	CPU Time:Effective Time:Ideal	CPU Time:Effective Time:Over	CPU Time:Spin Time	CPU Time:Overhead Time	Module	Function (Full)	Source File	Start Address
__memmove_avx_unaligned_erms	1.620027	1.620027	0.0	1.620027	0.0	0.0	0.0	0.0	0.0	libc.so.6	__memmove_avx_unaligned_erms	memmove-vec-unaligned-erms.S	0x18ed40
IntraSearch::estIntraPredLumaQT	1.498021	1.498021	0.0	1.498021	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	IntraSearch::estIntraPredLumaQT(CodingUnit&, Partitioner&, double, bool, int, int, bool, CodingStructure*)	[Unknown]	0x275c40
DQIntern::DepQuant::quant	1.275997	1.275997	0.0	1.275997	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	DQIntern::DepQuant::quant(TransformUnit&, AreaBuf<int const> const&, ComponentID, QpParam const&, double, Ctx const&, int&, bool, int*)	[Unknown]	0x415030
TrQuant::transformNxN	1.143985	1.143985	0.0	1.143985	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	TrQuant::transformNxN(TransformUnit&, ComponentID const&, QpParam const&, int&, Ctx const&, bool)	[Unknown]	0x3d78e0
std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const, int>>, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const, int>>>::_M_erase	1.063992	1.063992	0.0	1.063992	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const, int>>, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const, int>>>::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const, int>>*)	[Unknown]	0xeed20
DQIntern::State::updateState<(unsigned char)2>	1.040009	1.040009	0.0	1.040009	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void DQIntern::State::updateState<(unsigned char)2>(DQIntern::ScanInfo const&, DQIntern::State const*, DQIntern::Decision const&)	[Unknown]	0x41a530
__GI_	0.984039	0.984039	0.0	0.984039	0.0	0.0	0.0	0.0	0.0	libc.so.6	float __GI_(long, int, bool, char)	malloc.c	0x979c0
CDTrace::dtrace<(bool)1>	0.983977	0.983977	0.0	0.983977	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void CDTrace::dtrace<(bool)1>(int, char const*, ellipsis)	[Unknown]	0xec7b0
CABACWriter::residual_coding	0.963975	0.963975	0.0	0.963975	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::residual_coding(TransformUnit const&, ComponentID, CUCtx*)	[Unknown]	0x2bd610
CodingStructure::isDecomp	0.888039	0.888039	0.0	0.888039	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CodingStructure::isDecomp(Position const&, ChannelType)	[Unknown]	0xf2500
