Function	CPU Time	CPU Time:Effective Time	CPU Time:Effective Time:Idle	CPU Time:Effective Time:Poor	CPU Time:Effective Time:Ok	CPU Time:Effective Time:Ideal	CPU Time:Effective Time:Over	CPU Time:Spin Time	CPU Time:Overhead Time	Module	Function (Full)	Source File	Start Address
std::__introsort_loop<__gnu_cxx::__normal_iterator<GeoMergeCombo*, std::vector<GeoMergeCombo, std::allocator<GeoMergeCombo>>>, long, __gnu_cxx::__ops::_Iter_comp_iter<SmallerThanComboCost>>	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void std::__introsort_loop<__gnu_cxx::__normal_iterator<GeoMergeCombo*, std::vector<GeoMergeCombo, std::allocator<GeoMergeCombo>>>, long, __gnu_cxx::__ops::_Iter_comp_iter<SmallerThanComboCost>>(__gnu_cxx::__normal_iterator<GeoMergeCombo*, std::vector<GeoMergeCombo, std::allocator<GeoMergeCombo>>>, __gnu_cxx::__normal_iterator<GeoMergeCombo*, std::vector<GeoMergeCombo, std::allocator<GeoMergeCombo>>>, long, __gnu_cxx::__ops::_Iter_comp_iter<SmallerThanComboCost>)	[Unknown]	0x304ad0
UnitBuf<short>::addAvg	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	UnitBuf<short>::addAvg(UnitBuf<short const> const&, UnitBuf<short const> const&, ClpRngs const&, bool, bool)	[Unknown]	0x10fee0
IntraPrediction::initIntraMip	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	IntraPrediction::initIntraMip(PredictionUnit const&, CompArea const&)	[Unknown]	0x3ba810
Partitioner::setCUData	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Partitioner::setCUData(CodingUnit&)	[Unknown]	0x3fdd30
CodingStructure::getMotionInfo	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CodingStructure::getMotionInfo(Position const&)	[Unknown]	0xf4a00
fastForwardDCT8_B16	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	fastForwardDCT8_B16(int const*, int*, int, int, int, int)	[Unknown]	0x3f4d70
MatrixIntraPrediction::predictionUpsampling	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	MatrixIntraPrediction::predictionUpsampling(int*, int const*) const	[Unknown]	0x3cab90
DecCu::xDecodeInterTU	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	DecCu::xDecodeInterTU(TransformUnit&, ComponentID)	[Unknown]	0x30e5a0
IntraSearch::xFinishISPModes	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	IntraSearch::xFinishISPModes(void)	[Unknown]	0x266bb0
PU::getGeoMergeCandidates	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	PU::getGeoMergeCandidates(PredictionUnit const&, MergeCtx&)	[Unknown]	0xe2c30
PU::getAffineMergeCand	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	PU::getAffineMergeCand(PredictionUnit const&, AffineMergeCtx&, int)	[Unknown]	0xe5800
ComprCUCtx::get<bool>.constprop.204	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	bool ComprCUCtx::get<bool>(int) const.constprop.204	[Unknown]	0xff38
CU::targetSbtAllowed	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CU::targetSbtAllowed(unsigned char, unsigned char)	[Unknown]	0xdf000
PU::getCoLocatedIntraLumaMode	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	PU::getCoLocatedIntraLumaMode(PredictionUnit const&)	[Unknown]	0xd6c30
MatrixIntraPrediction::initPredBlockParams	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	MatrixIntraPrediction::initPredBlockParams(Size const&)	[Unknown]	0x3ca530
CABACWriter::cu_residual	0.011999	0.011999	0.0	0.011999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::cu_residual(CodingUnit const&, Partitioner&, CUCtx&)	[Unknown]	0x2c2540
roundIntVector_SIMD<(X86_VEXT)4>	0.011999	0.011999	0.0	0.011999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void roundIntVector_SIMD<(X86_VEXT)4>(int*, int, unsigned int, int)	[Unknown]	0x19ee30
InterPrediction::xCheckIdenticalMotion	0.011999	0.011999	0.0	0.011999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	InterPrediction::xCheckIdenticalMotion(PredictionUnit const&)	[Unknown]	0x1013a0
TUIntraSubPartitioner::splitCurrArea	0.011999	0.011999	0.0	0.011999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	TUIntraSubPartitioner::splitCurrArea(PartSplit, CodingStructure const&)	[Unknown]	0x405de0
PredictionUnit::getMotionBuf	0.011999	0.011999	0.0	0.011999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	PredictionUnit::getMotionBuf(void)	[Unknown]	0xd51b0
CABACWriter::intra_chroma_lmc_mode	0.011999	0.011999	0.0	0.011999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::intra_chroma_lmc_mode(PredictionUnit const&)	[Unknown]	0x2bbaa0
